,shap_Count,shap_Zip Code,shap_Latitude,shap_Longitude,shap_Gender,shap_Partner,shap_Dependents,shap_Tenure Months,shap_Phone Service,shap_Multiple Lines,shap_Online Security,shap_Online Backup,shap_Device Protection,shap_Tech Support,shap_Streaming TV,shap_Streaming Movies,shap_Paperless Billing,shap_Monthly Charges,shap_Total Charges,shap_Churn Value,shap_Churn Score,shap_CLTV,shap_Internet Service_Fiber optic,shap_Internet Service_No,shap_Contract_One year,shap_Contract_Two year,shap_Payment Method_Credit card (automatic),shap_Payment Method_Electronic check,shap_Payment Method_Mailed check,churn_probability,actual_churn
1674,0.0,-0.008166692,-0.0001267137,-0.0012240501,9.9453115e-05,0.0,-0.13023347,0.2391112,-0.0018948297,0.0,0.0,0.003068859,0.0,-8.958757e-06,-0.0008189188,-0.0039013466,0.008578801,4.583504e-06,0.023181753,7.327141,0.24001801,-0.0022171577,-0.052152805,0.013849039,0.058069803,0.08447754,0.0,-0.04241537,-0.0050832955,0.9995653,1
5111,0.0,-0.008116911,-0.0001267137,-0.004627045,9.9453115e-05,0.0,-0.101785995,-0.04435823,-0.0040428597,0.0,0.0,-0.002729918,0.0,-8.958757e-06,-0.0008189188,-0.0034635551,0.0026324778,-0.00011179363,-0.01017424,-7.3221984,-1.1576166,-0.0008950313,-0.047123972,0.0048033968,0.027529065,0.039368268,0.0,-0.014635656,-0.00078804843,0.0001736605,0
4025,0.0,-0.00043622233,-0.0011797468,-0.0002575744,0.00065805775,0.0,0.011146525,-0.071763255,0.005108959,0.0,0.0,-0.0017611181,0.0,0.00010590417,0.0004687383,0.004820694,-0.0030058692,-0.016223779,-0.009707136,-7.3221984,-1.0242474,-0.007833622,-0.048187554,0.0029583669,0.012009646,-0.2676777,0.0,-0.018429702,7.429773e-05,0.0001561398,0
5986,0.0,-0.00071228045,-0.00118233,-0.0002815292,0.00065805775,0.0,0.011366422,0.010654685,-0.0016776624,0.0,0.0,0.0007591176,0.0,2.9283974e-05,-0.00068783644,-0.0037374683,-0.0035574257,-0.03787946,-0.0011526849,-7.3221984,-1.0405664,-0.00827951,-0.05558723,-0.03152197,0.015819032,-0.24992168,0.0,-0.015309756,-9.7579e-05,0.00015937215,0
3151,0.0,-0.0022409973,-4.1892097e-05,-0.0004520395,-0.00023700944,0.0,0.013994783,-0.08894088,-0.0006607482,0.0,0.0,-0.0018601599,0.0,-8.958757e-06,-0.007346099,-0.034292676,0.0015569988,0.0042100456,-0.007865436,-7.3221984,-1.1425914,-0.000948827,0.039087433,0.0033216465,-0.16868734,0.03678852,0.0,-0.019751364,7.3399715e-05,0.00016520874,0
2515,0.0,-0.0005411399,-0.0011797468,-0.0002815292,0.00065805775,0.0,0.010600326,-0.07553276,0.005006114,0.0,0.0,0.00076866493,0.0,-0.00010330361,0.00040250568,-0.0044291522,0.0013515862,-0.017453676,-0.0096868,-7.3221984,-1.0227385,-0.005703857,-0.048757784,0.0030350322,0.016240532,-0.26657265,0.0,-0.018515853,7.429773e-05,0.0001561398,0
2393,0.0,-0.0005411399,-0.00118233,-0.0002815292,0.00065805775,0.0,0.011263844,-0.0757356,-0.0017001778,0.0,0.0,0.00076866493,0.0,2.9283974e-05,0.00040250568,-0.0044291522,0.0013515862,-0.018315185,-0.011229461,-7.3221984,-1.0217686,-0.005703857,-0.05020298,0.002965537,0.015613576,-0.2591154,0.0,-0.016281413,7.429773e-05,0.0001561398,0
1027,0.0,-0.0009130769,-4.1528787e-05,0.0001114531,-0.00023700944,0.0,0.009659939,0.09847561,0.0034683559,0.0,0.0,0.0010239165,0.0,1.9343477e-05,0.0003097051,-0.0061894334,-0.009474776,-0.0071166325,0.0050222594,7.327141,1.1508871,-0.001047822,-0.07435575,0.009318902,0.04045635,0.055786464,0.0,-0.014161604,0.00027148917,0.99981207,1
2823,0.0,-0.00062086206,-0.00016073283,-0.00089687004,0.00015108708,0.0,0.014218931,-0.080664426,-0.0013354113,0.0,0.0,-0.0018601599,0.0,-8.958757e-06,-0.0033583867,-0.037597906,-0.003484211,-0.0045334003,-0.012483541,-7.3221984,-1.0964133,-0.0010528984,-0.053690553,0.0032290847,-0.124790005,0.032614626,0.0,-0.019033434,7.3399715e-05,0.00016278126,0
3770,0.0,-0.0039400533,-0.0007061977,-0.0013725678,0.0002976792,0.0,-0.06342739,-0.0020791418,-0.0020864115,0.0,0.0,0.0007591176,0.0,2.9283974e-05,-0.0006071989,-0.00264369,-0.0035574257,-0.029942852,0.0012835835,-7.3221984,-1.0277638,-0.005395217,-0.03667929,-0.028353417,0.014556835,-0.21262433,0.0,-0.015309756,-0.00038649963,0.0001582475,0
3924,0.0,0.0007653309,-0.00014658325,-0.00046331246,-0.00023700944,0.0,0.031801492,-0.1418252,-0.0014625206,0.0,0.0,-0.010093039,0.0,2.9388248e-05,-0.0019003834,0.0054760617,0.00525405,0.018651577,-0.022187967,-7.3221984,0.21713996,-0.001871589,0.09241953,0.00819712,0.04095074,0.08574432,0.0,0.04754637,0.00010529556,0.0009507192,0
3181,0.0,-0.00038216083,0.0042434703,0.00017435808,0.009975003,0.0,0.0320268,-0.07207814,-0.002603285,0.0,0.0,0.0011720208,0.0,-0.00012937235,0.0008375187,0.003409179,0.0012288322,0.074807055,0.034955062,-7.3221984,-1.1159016,-0.003442763,0.033224925,0.0030616098,0.014568383,-0.22079124,0.0,0.0258334,7.429773e-05,0.00020201229,0
713,0.0,-0.0014101369,-0.00015809629,-0.00029038332,-0.00023700944,0.0,0.017651264,0.08991294,-0.0012879567,0.0,0.0,0.0014633569,0.0,5.1797448e-05,-0.0019003835,0.0044274502,0.003769144,0.004347404,0.003894016,7.327141,1.0729079,-0.0014102977,0.050931424,0.010817267,0.035813943,0.062718846,0.0,0.019122368,0.00027148917,0.9998317,1
4862,0.0,-0.0008270911,-0.00016073283,0.00029461138,-0.00023700944,0.0,0.013891538,-0.0104199685,-0.0036405432,0.0,0.0,0.0010239165,0.0,9.184287e-06,-0.00096370745,-0.005838116,-0.006216867,0.0027080036,0.0074766898,-7.3221984,-1.192093,-0.0013208715,-0.097776,0.0056923935,0.031340353,0.047230065,0.0,-0.01566394,0.00010529556,0.00019222952,0
3038,0.0,-0.012648524,-0.003941008,-0.0013559901,-0.0032634886,0.0,-0.1807963,-0.19083893,-0.004626671,0.0,0.0,0.007860039,0.0,-1.7066921e-05,0.00078705035,0.0037089214,0.0016768009,0.06734264,-0.002843114,-7.3221984,0.09208203,0.046318784,0.040511966,0.00547811,0.019568533,-0.3415952,0.0,-0.03367324,0.000294285,0.00040097692,0
5959,0.0,-0.0010873198,-4.1892097e-05,0.00029461138,0.00015108708,0.0,0.013297447,-0.037684496,-0.0036405432,0.0,0.0,0.0007913144,0.0,9.184287e-06,-0.00096370745,-0.005838116,0.0022947036,-0.038451523,0.0010151735,-7.3221984,-1.1293699,0.000996163,-0.09724905,-0.036233492,0.030224321,0.04261943,0.0,-0.014465492,0.00010529556,0.00018325105,0
3588,0.0,-0.007830154,-0.0001267137,-0.004627045,-0.00015601149,0.0,-0.1582883,-0.22161338,-0.00751776,0.0,0.0,-0.004044593,0.0,-8.958757e-06,-0.0018605032,-0.0070278863,-0.0052256742,-0.0088061355,-0.019223182,-7.3221984,0.09313144,-0.0025731325,-0.08680627,0.0069552884,0.045616794,0.066484146,0.0,-0.047698237,0.0006000288,0.00045177163,0
2171,0.0,-0.0006350356,-0.0007543106,0.00035595437,0.00065805775,0.0,0.010888424,-0.06066514,-0.0017001778,0.0,0.0,0.0006874662,0.0,2.9283974e-05,-0.0011662955,-0.0042396495,0.0011986545,-0.03412466,-0.010059388,-7.3221984,-1.0062472,-0.005462384,-0.05000323,-0.019763518,0.015541546,-0.25181046,0.0,-0.016161826,7.429773e-05,0.0001561398,0
803,0.0,-0.0012121213,-0.00015809629,-0.00029038332,0.00015108708,0.0,0.022592736,0.14313611,-0.0017191791,0.0,0.0,-0.01374721,0.0,5.1797448e-05,-0.0019003835,0.004647928,0.004813495,0.019727008,0.007441156,7.327141,0.32828838,-0.0016946318,0.0974922,0.027371325,0.046929926,0.09509288,0.0,0.039408393,0.00027148917,0.9997069,1
1994,0.0,-0.000298198,-0.00053401245,0.0001944552,0.00065805775,0.0,0.011217431,-0.073301725,-0.0016516638,0.0,0.0,-0.0017611181,0.0,-2.8564878e-05,-0.0014111915,0.0044521736,0.0013515862,-0.014096769,-0.011121102,-7.3221984,-1.0297649,-0.0081555685,-0.049198702,0.0029442774,0.0129353115,-0.26059517,0.0,-0.0152684,7.429773e-05,0.0001561398,0
1011,0.0,0.002117741,-4.1892097e-05,5.678783e-05,-0.00023700944,0.0,0.021894492,-0.07931497,-0.0013418437,0.0,0.0,0.00080086174,0.0,9.184287e-06,0.0027740155,0.040768653,0.0014639748,-0.00029397762,-0.015405843,7.327141,1.2566855,-0.0010716302,-0.05708703,0.0033245324,-0.07018537,0.04237091,0.0,-0.016699389,7.3399715e-05,0.99978584,1
961,0.0,-0.0010918463,-4.1892097e-05,0.00038327288,0.00015108708,0.0,0.010639569,0.10856623,-0.001149266,0.0,0.0,0.0007913144,0.0,9.184287e-06,-0.00096370745,-0.0057812543,0.006424109,-0.038012557,0.021840025,7.327141,1.1765853,0.0014670643,-0.07840416,-0.030304665,0.038904324,0.053728256,0.0,-0.01359238,-0.00035656057,0.9998099,1
4643,0.0,-0.0007159214,-3.9255545e-05,0.00018265776,0.00015108708,0.0,0.013560246,-0.022980548,-0.0043517235,0.0,0.0,0.0014633569,0.0,5.1797448e-05,-0.00096370745,-0.005172291,0.0026324778,0.00311193,0.007537664,-7.3221984,-1.234042,-0.001302906,-0.086955085,0.0058637867,0.02760698,0.044090077,0.0,0.024780212,0.00010529556,0.00019222952,0
1778,0.0,0.0012496731,-4.1892097e-05,0.00029461138,-0.00023700944,0.0,0.012664805,-0.074111395,-0.0009888569,0.0,0.0,-0.0018601599,0.0,9.184287e-06,-0.0013552798,-0.005534966,0.0035715234,0.0016246627,-0.009721585,7.327141,1.1803112,-0.0013353558,0.06497886,0.0036329755,0.0433785,0.057431206,0.0,-0.012254781,0.00010529556,0.9998122,1
4010,0.0,-0.00051445793,-0.0009935034,0.0009778448,0.00065805775,0.0,0.012381537,-0.1762813,0.0064458745,0.0,0.0,-0.0037178374,0.0,-0.00010330361,0.00040250568,-0.0070797848,-0.004217046,-0.038134083,-0.016836232,-7.3221984,-0.026202645,-0.018347135,-0.08268764,0.005797408,0.018745303,-0.49576265,0.0,-0.049053513,7.429773e-05,0.00027302108,0
6819,0.0,-0.0004734978,-3.408346e-05,0.0003089989,-0.00023700944,0.0,0.013003666,-0.00014262972,0.012090774,0.0,0.0,0.0014633569,0.0,0.00020286001,0.0004571294,0.005066966,-0.006216867,0.0037215748,0.0079900455,-7.3221984,-1.2325429,-0.001108038,-0.09768992,0.005505977,0.021893306,0.04143126,0.0,0.025524354,0.00010529556,0.0001972341,0
5016,0.0,-0.00043622233,-0.0009960865,-0.0002575744,-0.0010322913,0.0,0.011527909,-0.07337481,-0.0016516638,0.0,0.0,-0.0017611181,0.0,-2.8564878e-05,0.0004687383,0.004904179,0.0013515862,-0.011909129,-0.005719918,-7.3221984,-1.0354646,-0.005158286,-0.049509767,0.0029442774,0.011217742,-0.26327688,0.0,-0.015271129,7.429773e-05,0.0001561398,0
4415,0.0,0.009314537,5.019414e-06,0.0010707123,-0.00015601149,0.0,-0.09092213,-0.0859943,-0.0011861576,0.0,0.0,-0.0018601599,0.0,6.8798495e-06,0.0023430695,-0.0114086345,0.0015569988,0.0066412995,-0.008266862,-7.3221984,-1.0935715,-0.00092824735,0.037737,0.0031305675,-0.16212462,0.032312118,0.0,-0.019678738,0.00028831692,0.0001644181,0
6920,0.0,-0.00492328,-4.1892097e-05,-0.0004520395,-0.00023700944,0.0,0.015299292,-0.089291304,-0.00066718075,0.0,0.0,0.00080086174,0.0,9.184287e-06,-0.007346099,-0.03484007,0.0015569988,0.0024623529,-0.007938344,-7.3221984,-1.1439496,-0.00093202747,0.038788874,0.0036100368,-0.16842923,0.03654309,0.0,-0.016988788,7.3399715e-05,0.00016520874,0
4655,0.0,-0.0009174297,-0.00016073283,0.0006581527,0.00015108708,0.0,0.013956248,-0.04828166,-0.0013418437,0.0,0.0,0.000719663,0.0,9.184287e-06,-0.0023168023,-0.03725283,-0.0047043553,-0.038916074,0.0011525017,-7.3221984,-1.0857729,-0.0011189723,-0.063192435,-0.021723047,-0.122376785,0.031021846,0.0,-0.020405224,-9.63996e-05,0.00016128892,0
3800,0.0,-0.0014087947,-0.00014784047,-0.00042722706,-0.00023700944,0.0,0.02001716,-0.068758175,-0.0009575545,0.0,0.0,0.00080086174,0.0,6.8798495e-06,0.0006054541,0.0063012545,-0.011927653,0.009322279,-0.005904974,-7.3221984,-1.202392,-0.001088157,0.06236251,0.003724249,0.027850738,0.052809488,0.0,-0.0117357755,0.00010529556,0.00021335878,0
3256,0.0,-0.0016144786,-0.00016073283,-0.0003047709,0.00015108708,0.0,0.008718801,0.09080177,-0.001149266,0.0,0.0,0.0007913144,0.0,9.184287e-06,-0.00096370745,-0.0053345854,0.006424109,-0.020754645,0.003201549,-7.3221984,-1.1570083,-0.0028329066,-0.071122766,-0.058488637,0.042190187,0.05360613,0.0,-0.013321512,0.00027148917,0.00021212286,0
4088,0.0,-0.008336235,-0.0001267137,-0.0034066816,9.9453115e-05,0.0,-0.09911633,-0.04575434,-0.0040492923,0.0,0.0,0.0007913144,0.0,9.184287e-06,-0.0008189188,-0.0032067653,-0.005234641,-0.03249189,0.0017732542,-7.3221984,-1.1050878,-0.001530299,-0.04503036,-0.033256955,0.026477324,0.03735834,0.0,-0.014476309,-0.00078804843,0.00017206861,0
6416,0.0,-0.008240164,-0.0001125641,-0.0016200942,9.9453115e-05,0.0,-0.16491194,-0.08154232,-0.0014869289,0.0,0.0,0.0013982162,0.0,2.9388248e-05,0.00275249,-0.0026477901,0.0015569988,0.0073562395,-0.0074731433,-7.3221984,-1.1297847,-0.0008337918,0.029653253,0.0034640688,-0.091356464,0.03188134,0.0,0.026474869,0.00028831692,0.00016386593,0
4572,0.0,-0.0013739939,-3.9255545e-05,0.00018265776,-0.00023700944,0.0,0.013190098,0.03579972,-0.004225379,0.0,0.0,0.0014633569,0.0,-5.0525516e-05,-0.00096370745,-0.005172291,-0.0057812487,0.0002403543,0.0040796385,-7.3221984,-1.2467598,-0.0014542914,-0.101438016,0.009727448,0.028729947,0.046735477,0.0,0.023096683,0.00010529556,0.00019635557,0
5441,0.0,0.0017634911,-0.00031209353,-0.00038804274,-0.0012617566,0.0,0.025450716,-0.081301756,-0.0006324807,0.0,0.0,-0.0018601599,0.0,-6.7109086e-06,0.004284531,0.042874288,0.0015569988,0.016468948,-0.0015553401,-7.3221984,-1.1473027,-0.00071905204,0.040465843,0.0035573097,-0.1052167,0.03522467,0.0,-0.013657132,7.3399715e-05,0.00020065221,0
2683,0.0,-0.00084018486,-0.00016073283,-0.00089687004,0.00015108708,0.0,0.014216802,-0.055787105,-0.0013418437,0.0,0.0,0.000719663,0.0,9.184287e-06,-0.0023168023,-0.037597906,0.0017747739,-0.03977579,9.8520424e-05,-7.3221984,-1.0774556,-0.0011189723,-0.06710551,-0.02194653,-0.12361491,0.031193854,0.0,-0.019017536,-9.63996e-05,0.00016128892,0
1510,0.0,-0.0016199781,-0.00015809629,-0.00041672445,-0.00023700944,0.0,0.017021626,0.09316627,-0.0012879567,0.0,0.0,-0.0035694623,0.0,5.1797448e-05,-0.0013552799,-0.0050396365,0.003769144,0.0022498746,0.0062410096,7.327141,1.0768481,-0.00096713094,0.05014115,0.008897123,0.04594108,0.06208046,0.0,0.019378534,0.00027148917,0.9998317,1
3602,0.0,-0.0016199781,-0.00015809629,-0.00041672445,-0.00023700944,0.0,0.016888587,0.07894554,-0.0016468267,0.0,0.0,0.0014633569,0.0,5.1797448e-05,0.00045802974,-0.0048112147,0.0031309682,0.0050598364,0.0038894205,-7.3221984,-1.2908326,-0.0009858627,0.063863546,0.010537393,0.041008208,0.061706375,0.0,0.020948576,0.00027148917,0.00024263086,0
6019,0.0,-0.0009174297,-0.00016073283,-0.00089687004,-0.00023700944,0.0,0.013850528,-0.01579187,-0.0013193283,0.0,0.0,0.0007913144,0.0,9.184287e-06,-0.0023168023,-0.03478442,-0.0047043553,-0.03848424,0.0005278343,-7.3221984,-1.1043545,-0.0009816849,-0.059157018,-0.033373903,-0.118622705,0.031728096,0.0,-0.017566033,-9.63996e-05,0.00016357088,0
655,0.0,-0.0016949426,-0.00016073283,-0.0003047709,0.00015108708,0.0,0.02173053,0.19196962,-0.00064912846,0.0,0.0,0.003068859,0.0,9.184287e-06,-0.0013552799,-0.0058354544,0.005451671,0.015878376,0.013439277,7.327141,0.32060438,-0.002252099,0.08544417,0.019004341,0.06365645,0.10114936,0.0,-0.03256762,0.00027148917,0.9997011,1
5341,0.0,-0.0016199781,-0.00015809629,-0.00041672445,0.00015108708,0.0,0.017301675,0.071302414,-0.0016468267,0.0,0.0,-0.0035694623,0.0,5.1797448e-05,-0.0013552799,-0.0050396365,0.0031309682,0.0020266157,0.0036716338,-7.3221984,-1.2809349,-0.00096713094,0.07053423,0.0103863515,0.04439187,0.060623933,0.0,0.019378534,0.00027148917,0.00024263086,0
12,0.0,0.035803985,0.00023669818,0.004745823,9.9453115e-05,0.0,-0.18375018,-0.16188437,-0.0051194606,0.0,0.0,-0.010093039,0.0,2.9388248e-05,0.0004863352,0.003123351,0.00525405,0.024747591,-0.021690343,7.327141,0.13990769,-0.0020344537,0.08024635,0.0073790513,0.05539351,0.06853294,0.0,0.039714724,0.0006000288,0.99938905,1
3329,0.0,-0.0010108727,-0.00053401245,0.00035595437,0.00065805775,0.0,0.010869417,-0.015157529,-0.0016776624,0.0,0.0,0.0007591176,0.0,2.9283974e-05,-0.00068783644,-0.0037058,-0.0035574257,-0.039315335,-0.0012533772,-7.3221984,-1.0393974,-0.007824166,-0.049623925,-0.031289145,0.015172272,-0.24474627,0.0,-0.014880609,-9.7579e-05,0.0001571492,0
2324,0.0,-0.0005064638,0.0037922268,0.00017435808,0.00065805775,0.0,0.025530733,-0.06606355,-0.002603285,0.0,0.0,-0.0023403335,0.0,-0.00012937235,0.0008375187,0.0034925588,-0.0033986517,0.07490004,0.0024687187,-7.3221984,-1.1139227,-0.006365648,0.033308946,0.0030587262,0.014125704,-0.24030936,0.0,0.02596554,7.429773e-05,0.0001880723,0
3562,0.0,-0.034539055,-0.00011382133,-0.0045972364,9.9453115e-05,0.0,-0.17960684,-0.07186407,-0.0015078336,0.0,0.0,-0.0018601599,0.0,6.8798495e-06,0.0004863352,0.0038245819,0.0035715234,0.006055154,-0.0099105425,-7.3221984,-1.1504995,-0.000892716,0.035063043,0.0035981352,0.024383817,0.041107055,0.0,-0.0119154155,0.0006000288,0.00016996395,0
6859,0.0,0.009072516,-0.00012635038,0.0047521,9.9453115e-05,0.0,-0.11169187,-0.14558786,0.037676845,0.0,0.0,-0.004044593,0.0,-1.8868479e-05,-0.0008189188,-0.0068020574,0.0043150047,0.0017763693,-0.0013906634,-7.3221984,0.13398466,-0.002996758,-0.13235097,0.00724361,0.051099826,0.07182637,0.0,-0.041345168,-0.00078804843,0.00057685,0
5512,0.0,-0.009739331,-0.0001267137,-0.0015807144,9.9453115e-05,0.0,-0.10870789,-0.050675295,-0.0012174598,0.0,0.0,-0.0018601599,0.0,9.184287e-06,-0.0018296897,-0.011518391,0.0034327656,0.003667417,-0.0062390924,-7.3221984,-1.1217355,-0.000892716,0.037485104,0.0033662308,-0.11330211,0.032294523,0.0,-0.015528805,0.00028831692,0.00016730014,0
2504,0.0,-0.00040954034,-0.0009960865,-0.0002575744,-0.0010322913,0.0,0.0185631,-0.16784006,-0.0018558584,0.0,0.0,-0.0037178374,0.0,-2.8564878e-05,0.0004687383,0.009854779,-0.004217046,-0.0112970825,-0.0028019762,-7.3221984,-0.047694236,-0.021122226,-0.0800872,0.00583432,0.014746401,-0.48327038,0.0,-0.046858743,7.429773e-05,0.00028715946,0
4614,0.0,-0.0005403341,-0.00016073283,0.0005664311,-0.00023700944,0.0,0.022660268,-0.17996341,-0.0038672532,0.0,0.0,0.001763003,0.0,9.184287e-06,-0.00096370745,-0.0093455855,-0.010765928,-0.010322293,-0.01739197,-7.3221984,0.14707783,-0.0028794566,-0.1558428,0.007944594,0.04240756,0.07675872,0.0,-0.049540028,0.00010529556,0.0005674655,0
29,0.0,0.0419638,-5.236405e-06,0.0046401466,-0.00015601149,0.0,-0.097695574,-0.0611582,-0.0022503166,0.0,0.0,0.0013982162,0.0,5.1797448e-05,-0.0012104912,-0.0026587564,0.0035715234,0.0021643299,-0.005668088,7.327141,1.175092,-0.0009290136,0.05642435,0.00346031,0.03758882,0.0498881,0.0,0.02156259,0.0006000288,0.9998055,1
5130,0.0,-0.0037264414,-0.00118233,-0.0002815292,0.00065805775,0.0,0.01669999,-0.1869387,-0.0019043724,0.0,0.0,-0.0037178374,0.0,2.9283974e-05,-0.0011662955,-0.0071901716,0.0017995549,-0.03143461,-0.015625414,-7.3221984,0.008118644,0.04959398,-0.083983436,0.005858258,0.019389668,-0.43263873,0.0,-0.045945413,7.429773e-05,0.00032067776,0
1212,0.0,-0.0014219625,-0.00015809629,0.0018223801,-0.00023700944,0.0,0.021930637,0.17226161,-0.0013603091,0.0,0.0,0.0055616572,0.0,5.1797448e-05,-0.0013552799,-0.004560993,0.005451671,0.017980631,0.00793422,7.327141,0.3397223,-0.0017645562,0.078541964,0.02823826,0.056254737,0.097164944,0.0,0.044556603,0.00027148917,0.9997212,1
926,0.0,-0.0016716212,-2.7742506e-05,0.0003089989,0.00015108708,0.0,0.016062083,-0.067247674,-0.0012252855,0.0,0.0,0.0013982162,0.0,-2.8666589e-05,0.0006054541,0.0045931013,0.0035715234,0.0067527457,-0.009982919,7.327141,1.1423581,-0.0010701914,0.062222503,0.0038870526,0.029354684,0.052518927,0.0,0.019175583,0.00010529556,0.9998122,1
783,0.0,-0.0013359768,-0.00015809629,-0.0005896536,0.00015108708,0.0,0.029200803,0.028996559,-0.0018229764,0.0,0.0,0.0055616572,0.0,5.1797448e-05,-0.0013552798,-0.005169629,0.00525405,0.012092313,0.008372484,7.327141,0.27645573,-0.0020376057,0.08972559,0.020527665,0.05485316,0.091246784,0.0,0.0540767,0.00010529556,0.9996587,1
4747,0.0,-0.0016451621,-4.1892097e-05,0.00029461138,0.00015108708,0.0,0.017572772,-0.035746373,-0.00095990894,0.0,0.0,0.0010239165,0.0,-8.958757e-06,0.00045802974,-0.00596598,-0.011927653,0.0038332301,-0.0061487406,-7.3221984,-1.2299085,-0.0012768778,0.06000139,0.005768217,0.040768143,0.0559841,0.0,-0.013166218,-0.00013829004,0.00021335878,0
5465,0.0,-0.0040641194,-0.0001267137,-0.0015807144,9.9453115e-05,0.0,-0.08660522,-0.08651977,-0.0018921229,0.0,0.0,-0.0018601599,0.0,9.184287e-06,-0.0024797018,-0.011963488,0.0014639748,-0.0024708773,-0.009699445,-7.3221984,-1.0580777,-0.001262718,-0.042509798,0.003128684,-0.11512886,0.028339734,0.0,-0.019039867,0.00028831692,0.00015951779,0
1016,0.0,-0.0014219625,-3.9255545e-05,-5.00484e-07,0.00015108708,0.0,0.02134339,0.16216488,-0.0017191791,0.0,0.0,0.0055616572,0.0,5.1797448e-05,-0.0013552799,-0.005169629,0.004813495,0.017901022,0.0077313734,7.327141,0.31549507,-0.0017645562,0.09110861,0.02823826,0.05868576,0.09605534,0.0,0.044556603,0.00027148917,0.99971443,1
2066,0.0,-0.0046112165,-3.9255545e-05,0.0003089989,0.00015108708,0.0,0.018370239,-0.10335516,-0.0017000374,0.0,0.0,-0.002847748,0.0,5.1797448e-05,-0.0065381075,0.004251891,0.0016957566,0.0031722889,-0.009694323,-7.3221984,-1.1973904,-0.0008953302,0.055319037,0.0038343256,0.031011513,0.05318289,0.0,0.020699898,0.00010529556,0.00021042732,0
5466,0.0,-0.0030020701,-0.0001267137,-0.0014011011,9.9453115e-05,0.0,-0.1377417,-0.08210262,-0.0018856903,0.0,0.0,-0.0018601599,0.0,-8.958757e-06,0.001241975,0.013039011,0.0014639748,-0.00012006378,-0.012646712,-7.3221984,-1.0628387,-0.0009726281,-0.043453816,0.0030807264,-0.10097968,0.030573705,0.0,-0.0159629,0.00028831692,0.00015898207,0
6941,0.0,-0.0052400366,0.0025359262,0.0006581527,-0.00023700944,0.0,0.02890778,-0.19619998,-0.0015396059,0.0,0.0,-0.004044593,0.0,-8.958757e-06,-0.0033583867,-0.034348957,0.0019119435,-0.010334105,-0.019762987,-7.3221984,0.13216203,-0.0026550759,-0.10045917,0.0061690086,-0.17878515,0.055262506,0.0,-0.052913077,7.3399715e-05,0.00044658137,0
2012,0.0,-2.3885092e-05,-0.00118233,-0.0002815292,-0.0010322913,0.0,0.015523221,-0.12179086,-0.0019043724,0.0,0.0,0.0014148275,0.0,2.9283974e-05,-0.0011662955,-0.006966444,-0.0030978988,-0.0650322,-0.012849079,-7.3221984,-0.04660895,-0.02271038,-0.08626874,-0.04036735,0.019262586,-0.4539675,0.0,-0.045502484,7.429773e-05,0.00027302108,0
6444,0.0,-0.0038151403,-0.00070361467,-0.0013559901,0.0002976792,0.0,-0.06637988,0.040055424,0.006003222,0.0,0.0,-0.0026308764,0.0,-0.00010330361,-0.0007461249,0.0027711065,-0.004237487,-0.0066835987,0.0035180121,-7.3221984,-1.0954697,-0.004788144,-0.035028886,0.0057163173,0.01422977,-0.25407806,0.0,-0.016813785,0.000294285,0.0001582475,0
4313,0.0,0.043852165,-5.236405e-06,0.0010358559,-0.00015601149,0.0,-0.14574513,0.19813132,-0.0019443039,0.0,0.0,-0.01374721,0.0,-5.0525516e-05,-0.0012104913,-0.0021597636,0.005451671,0.019039838,0.008272821,-7.3221984,0.30283755,-0.0016514582,0.06375755,0.02219723,0.061352015,0.0895841,0.0,0.038224444,0.0038704774,0.0013049335,0
3198,0.0,-0.0019971733,-4.1892097e-05,-0.0004520395,0.00015108708,0.0,0.027718978,-0.11584016,-0.0015460384,0.0,0.0,0.0015146076,0.0,9.184287e-06,-0.0023168023,-0.03469404,-0.0059621637,-0.07813172,-0.0038323808,-7.3221984,0.10193344,-0.0028454773,-0.10854737,-0.04102855,-0.17467341,0.053692997,0.0,-0.051750198,7.3399715e-05,0.00042211878,0
883,0.0,0.010702258,-7.872957e-06,0.0047521,-0.00015601149,0.0,-0.096663974,0.05387022,-0.0043618437,0.0,0.0,0.0017337969,0.0,9.184287e-06,-0.0008189188,-0.0036755176,0.00275992,-0.09439532,-0.008797253,7.327141,0.106551126,-0.0018601211,-0.14022626,-0.12749898,0.04773402,0.06735251,0.0,-0.04197484,-0.00078804843,0.99916923,1
2987,0.0,0.0021233633,-0.00014658325,-0.0006070356,0.00015108708,0.0,0.024876853,-0.07936791,-0.0009366498,0.0,0.0,0.0013982162,0.0,2.9388248e-05,0.004284531,0.027674405,0.0015569988,0.008842759,-0.0040312847,-7.3221984,-1.1788043,-0.0010701914,0.037997372,0.0036551482,-0.09934651,0.042678617,0.0,0.026474869,7.3399715e-05,0.00020065221,0
5149,0.0,-0.0038628085,-0.0007061977,-0.0013725678,0.0002976792,0.0,-0.06442119,-0.06842875,-0.0022504567,0.0,0.0,0.0006874662,0.0,2.9283974e-05,-0.001085658,-0.003177539,0.0011986545,-0.023360502,-0.005259118,-7.3221984,-0.99212784,-0.0050771604,-0.036347397,-0.018632237,0.015077618,-0.21514727,0.0,-0.01608945,-0.00038649963,0.00015503795,0
